Client_ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Income Band,Loan_to_Deposit_Ratio,CC_Utilization,Savings_Loan_Ratio,Income_Loan_Ratio,High_Loan_Flag,Low_Income_Flag,High_CC_Usage_Flag,Defaulter
IND50366,Raymond Williams,55,18359,2020-10-04,Mark Montgomery,African,Systems Administrator I,Low,Platinum,109855.48,19648.2,1,2247.4,458086.39,291375.61,191215.25,29866.0,11316.36,1028243.67,3,1,2,1,12,mid,1.5721507659060732,0.020457786717077868,0.6360713082174929,0.2398138913495904,1,0,0,0
IND35560,Harold Butler,60,4855,2021-12-29,Joe Hanson,European,Librarian,High,Jade,103961.09,20240.92,2,2256.38,490614.39,862135.02,197220.43,256386.56,13699.38,105736.4,3,1,3,1,13,mid,0.569069087845348,0.021704081577981902,1.7572558730752763,0.2118997972890689,0,0,0,0
IND97501,Albert George,24,41689,2021-12-03,Samuel Fowler,European,Environmental Tech,Mid,Gold,433365.49,11774.58,2,6543.32,980636.28,1390316.98,1012366.73,415070.36,2148.85,726069.51,3,4,3,1,14,high,0.7053328797686605,0.01509884874520385,1.4177702854132928,0.4419227581077025,0,0,0,0
IND50411,George Johnston,67,37089,2014-05-06,Frank Brown,African,Geological Engineer,Low,Silver,150898.04,18778.08,2,42.64,284352.57,606505.38,321091.09,321804.62,9160.93,399466.37,2,2,3,1,15,mid,0.4688376705432725,0.00028257490764906616,2.132934398542857,0.5306723250974228,0,0,0,0
IND76102,Jose King,28,12379,2007-10-03,Todd Roberts,European,Research Assistant IV,Mid,Jade,139596.55,26119.98,1,9458.98,222968.93,540406.22,317194.95,78123.94,48294.34,339270.64,3,5,3,2,16,mid,0.41259504671764313,0.06775941047426022,2.4236839526310505,0.6260807251212951,0,0,0,0
IND56074,Carl Peterson,62,15013,2009-12-16,Joshua Ryan,European,Occupational Therapist,High,Silver,141515.02,4827.24,1,1563.07,333744.67,103201.62,92338.29,77183.95,9673.24,441118.87,1,2,3,1,17,mid,3.233909184430349,0.011045258580712786,0.3092232744594145,0.42402181157223634,1,0,0,0
IND27011,Heather Nguyen,69,2034,1999-09-01,Roger Alexander,European,Biostatistician IV,High,Gold,66543.57,4081.02,1,1225.84,333472.48,126886.33,175526.09,22289.7,16574.18,522315.28,1,1,3,1,18,low,2.6281198090596534,0.018421614313424803,0.3805001528746836,0.1995474103303895,1,0,0,0
IND48221,Nicholas Fox,79,20957,2019-05-16,Joe Price,European,Financial Analyst,High,Silver,422382.63,26844.09,2,1356.79,1596542.92,1340974.79,591295.97,376317.65,51077.32,1931783.75,2,4,3,1,19,high,1.1905838429739728,0.003212229624091716,0.8399240461133836,0.2645607734337886,1,0,0,0
IND45884,Jesse Frazier,60,43207,2005-09-23,Steve Diaz,American,Dental Hygienist,High,Gold,482930.15,5781.28,2,4794.87,369137.25,878322.56,902061.01,222191.87,37463.06,179953.14,2,4,4,1,20,high,0.4202752683247994,0.009928702919192966,2.3793929158344413,1.308267178919854,0,0,0,0
IND16593,Mary Young,60,29439,2011-01-09,Samuel Fowler,European,Systems Administrator III,Mid,Gold,92607.75,19835.0,1,999.9,102478.95,229116.2,140015.45,60715.79,3956.85,312132.6,2,2,4,1,21,low,0.44727936982509586,0.010797152389544585,2.235739122661394,0.9036758192421388,0,0,0,0
IND32999,Roger Hayes,18,39197,2018-05-03,Adam Hernandez,European,Staff Accountant II,Low,Silver,328107.32,35319.24,2,8433.07,86324.17,1688758.59,688012.76,377156.08,95976.5,1912940.47,1,3,1,2,22,high,0.05111693906994905,0.02570216956542704,19.562986478028268,3.8008742649842535,0,0,0,0
IND39671,Jesse Perry,76,25951,2013-12-02,Todd Roberts,Asian,GIS Technical Architect,High,Gold,59980.67,24186.96,2,19.18,478753.3,503727.82,517342.09,119260.97,25489.68,1321626.92,0,2,2,1,1,low,0.9504206042254711,0.00031976968046922987,1.0521657374431348,0.12528513093218338,0,0,0,0
IND65149,Richard Grant,63,36580,2013-11-22,Joe Hanson,American,Geologist II,Mid,Jade,96059.68,14301.41,3,817.66,1309510.87,657336.87,302223.85,430668.98,72159.34,131595.38,1,4,3,1,2,low,1.9921457745217521,0.008511999951363569,0.5019712967316023,0.07335538950252822,1,0,0,0
IND87267,Angela Williams,82,35100,2017-12-04,Shawn Cook,European,Biostatistician IV,High,Silver,138340.67,14770.47,2,275.81,533544.02,160695.23,96417.14,119075.16,17394.31,53883.65,1,1,4,1,3,mid,3.3202231122838985,0.0019937014762636215,0.30118457648314645,0.2592863279410641,1,0,0,0
IND69610,Julie Barnes,84,32346,2019-08-08,Mark Montgomery,European,Developer II,Mid,Jade,145503.59,27033.75,1,975.67,466532.68,499893.16,359146.54,124924.76,26095.51,375420.63,2,2,1,2,4,mid,0.9332647781512659,0.006705470245060825,1.0715072713201843,0.3118829525256774,0,0,0,0
IND80344,Gary Morgan,51,26946,2005-09-13,Victor Martinez,Asian,Biostatistician IV,High,Jade,138844.41,22795.47,1,6568.94,629977.95,286280.41,74761.13,116189.73,22248.25,1056141.72,0,2,1,1,8,mid,2.2005625456503903,0.047311519078718986,0.45442925350890573,0.22039566587942377,1,0,0,0
IND38207,Margaret Bowman,50,16366,2003-12-30,Nicholas Cunningham,Asian,Computer Systems Analyst IV,Low,Gold,87964.25,28324.17,1,3876.82,235674.21,95426.12,23274.66,39101.44,35246.33,764131.21,1,2,1,1,9,low,2.469703342547058,0.044072676751377104,0.40490692466983585,0.3732451235404794,1,0,0,0
IND79637,Eugene Boyd,57,28156,2020-02-18,Shawn Long,African,Analyst Programmer,High,Gold,187601.47,4761.21,1,5015.04,0.0,1268649.17,678995.33,231573.14,57662.47,495342.28,3,2,2,1,10,mid,0.0,0.026732412988382165,1268649170.0,187601470.0,0,0,0,0
IND29921,Anne Bailey,18,6558,2012-04-09,Donald Reynolds,Asian,Statistician II,High,Jade,37871.02,34761.58,1,3608.56,93376.13,659353.32,517139.86,84035.23,18233.2,802254.97,1,2,2,2,11,low,0.14161774427462087,0.09528552187700459,7.061261940698741,0.4055749536249258,0,1,0,0
IND59198,Brian Clark,63,38167,2021-04-27,Shawn Wallace,European,Environmental Tech,High,Jade,307054.44,35028.9,1,1717.51,531702.4,1112826.27,996367.71,267854.7,24031.93,1480748.69,3,4,3,2,12,high,0.4777946152567062,0.0055935032055113645,2.0929494918718636,0.5774930476569353,0,0,0,0
IND19422,Sean Harrison,35,18505,2017-09-29,Todd Roberts,Asian,Programmer III,High,Gold,334843.23,68760.51,1,9458.98,1714321.78,2047305.69,1800437.56,232278.67,50535.96,2581344.91,1,4,3,2,13,high,0.8373550601340072,0.028248980789460847,1.194236527057227,0.19532110815548226,0,0,0,0
IND54707,Michael Henry,54,11924,2019-11-22,Dennis Ruiz,Asian,Programmer Analyst II,Mid,Jade,102583.5,22735.5,1,4758.13,939876.6,93238.9,51078.7,25798.8,8800.95,963100.85,3,2,3,1,14,mid,7.713310880310036,0.04638299486386217,0.09920334212044075,0.10914571114000954,1,0,0,1
IND20608,Carolyn Hunt,53,8804,2006-02-22,Samuel Fowler,Asian,Professor,Low,Silver,99151.32,27849.22,3,3352.33,357978.08,600265.17,509527.41,107419.55,47746.81,144831.9,2,2,3,1,15,low,0.5963665681346019,0.03381024041021097,1.6768210174298355,0.2769759526142608,0,0,0,0
IND98943,Martha Robinson,41,8144,2015-10-06,Patrick Graham,Asian,Media Manager IV,High,Jade,170208.96,29922.0,1,2939.72,313549.47,659087.25,380014.27,267197.54,59873.4,1522225.58,0,2,3,2,1,mid,0.4757328707606877,0.017271241083482086,2.102019971196188,0.5428456296135802,0,0,0,0
IND61538,Henry Williamson,84,15787,1996-05-28,Dennis Morris,European,Research Associate,High,Jade,156360.76,36720.54,1,2619.3,491419.66,256500.32,291029.21,186061.39,14386.23,120138.03,2,2,3,2,2,mid,1.9158637232270754,0.016751645254527766,0.5219577895561651,0.31818173428759094,1,0,0,0
IND78351,Justin Bowman,51,5687,2017-06-13,Paul Larson,Asian,Software Test Engineer IV,Mid,Jade,254049.93,6954.57,1,8670.15,142987.99,1568622.87,907026.83,171268.01,216.71,711447.62,2,2,3,2,3,mid,0.09115510977399231,0.03412774003075797,10.970311975360227,1.7767221444491799,0,0,0,0
IND46289,Doris Anderson,66,38156,2009-01-06,James Castillo,Australian,Human Resources Assistant II,Low,Platinum,261771.18,20614.6,1,2516.3,785259.37,826021.01,275340.34,441629.21,45726.85,1175634.42,1,2,4,1,4,mid,0.9506530215851857,0.009612593679668659,1.0519085037445544,0.3333563274343911,0,0,0,0
IND16285,Frank Cole,77,29116,2012-01-05,Samuel Fowler,European,GIS Technical Architect,High,Jade,162652.13,37196.72,3,5965.1,158088.09,1305930.6,746246.06,222474.61,83580.72,1210723.14,0,4,4,1,5,mid,0.12105397475099061,0.03667397385651222,8.260777846953697,1.028870226537178,0,0,0,0
IND85859,Joshua Robertson,40,26957,1999-11-22,Roger Alexander,European,Dental Hygienist,Mid,Silver,230764.8,21653.4,1,1907.49,676955.94,381602.53,398689.21,193079.49,16057.49,594087.66,2,2,1,2,6,mid,1.7739817873482604,0.008265948670395361,0.5637036428638124,0.340885995710613,1,0,0,0
IND86031,Jessica King,72,20979,2009-10-10,Anthony Simpson,European,Sales Associate,High,Jade,316487.54,51908.88,1,2178.25,1133288.14,333646.22,190654.98,323160.2,16174.75,1183141.72,3,5,2,1,7,high,3.396676085835242,0.00688257740926364,0.2944054631204334,0.279264847614778,1,0,0,0
IND65548,Diane Riley,74,30197,2003-03-11,Victor Ramos,American,Accountant IV,Mid,Gold,36006.03,36840.36,1,2452.18,862294.27,489630.62,151954.33,259335.39,33108.3,726780.01,0,2,3,1,8,low,1.761111811673233,0.06810470168178215,0.5678231161528846,0.04175608166600007,1,1,0,0
IND28392,Jeffrey Fuller,59,36825,2013-07-14,Jerry Green,Australian,Product Engineer,High,Gold,348927.59,32421.72,3,2000.06,684129.09,328315.76,213117.25,228611.45,12037.08,773614.28,0,5,4,1,9,high,2.083753420537127,0.005732020200145192,0.479903229257649,0.5100317974930261,1,0,0,0
IND36665,Alan Sims,26,19807,1995-05-11,Samuel Fowler,European,Data Coordiator,Low,Jade,38281.04,26898.4,1,1912.32,1038515.84,1506675.71,320168.59,435052.61,49608.96,880957.44,1,1,1,1,10,low,0.6892762871386064,0.049954754365222204,1.4507970418142133,0.0368612961773782,0,1,0,0
IND31739,Christopher Price,65,5337,2002-10-11,Roy Rice,Asian,Human Resources Assistant IV,Mid,Jade,80225.54,12850.1,2,4444.44,947589.94,216390.4,112410.6,18547.75,9999.42,1392172.4,3,1,1,2,11,low,4.379075668887919,0.05539931478928886,0.22835869254969224,0.08466271804799581,1,0,0,0
IND68824,Howard Patterson,52,25758,2010-10-28,Nicholas Simmons,African,General Manager,High,Gold,482930.15,11373.06,2,7984.1,1236981.31,1407701.3,722873.64,223710.37,97886.22,3487314.08,1,5,1,1,12,high,0.8787242784540128,0.016532618606370675,1.1380133939630719,0.390410223424952,0,0,0,0
IND81954,Ralph Henderson,65,41598,2010-03-27,Bruce Porter,European,Environmental Tech,Low,Silver,139535.92,58891.42,1,7107.55,649611.07,1021773.49,454121.55,280987.71,27691.75,1962514.45,1,3,2,2,13,mid,0.6357681773131849,0.05093706300902977,1.5729003639471533,0.21479917173394358,0,0,0,0
IND57483,Kevin Knight,65,41967,2007-12-19,Bobby Burton,Asian,Engineer I,High,Jade,204212.28,39148.16,2,3970.98,139875.97,2047305.69,1127226.31,450727.16,48104.06,1763512.13,2,2,2,1,14,mid,0.06832197586071186,0.019445353533855295,14.63657893034394,1.4599525461024325,0,0,0,0
IND58811,Amanda Watkins,67,13750,2018-05-06,Victor Martinez,American,Recruiting Manager,Mid,Silver,349188.0,49402.5,1,5869.14,692863.5,727295.44,529660.81,234789.94,64263.84,294391.26,0,3,3,2,15,high,0.9526575596945066,0.016807965861346995,1.0496951260245413,0.5039780555564292,0,0,0,0
IND90712,Michael Patterson,47,3538,2002-02-07,James Castillo,European,Marketing Assistant,High,Jade,84800.04,46266.9,1,6607.74,1067368.02,2047305.69,720817.95,1712270.28,124704.87,823236.06,2,5,3,1,16,low,0.5213525389452942,0.07792142458987726,1.9180879038158856,0.07944779900802368,0,0,0,0
IND78657,Nicholas Payne,30,23307,2011-04-05,Shawn Wallace,Australian,Account Representative III,Mid,Platinum,114430.69,15505.6,2,2375.51,336785.06,26828.58,7290.37,23402.1,251.71,340478.9,1,1,3,1,17,mid,7.713310880310036,0.020759378268545105,0.07966083745026922,0.33977365165849804,1,0,0,1
IND77048,Jennifer Barnes,66,15572,2005-02-19,Samuel Fowler,Australian,Recruiter,High,Gold,170920.42,5516.55,3,2695.5,333446.4,752092.2,255711.35,526163.7,13552.65,274001.4,1,2,3,2,18,mid,0.44335840679725386,0.015770497078286507,2.2555115237246177,0.5125873888199501,0,0,0,0
IND80417,Michael Nichols,48,615,2005-08-04,Roger Alexander,Asian,Community Outreach Specialist,Mid,Silver,321119.76,48322.6,2,7706.54,860889.43,391029.95,92972.16,194913.39,87025.88,1614452.24,2,3,3,2,19,high,2.2015946036829286,0.02399895906748635,0.4542162279141745,0.3730092953133258,1,0,0,0
IND69214,Gerald Harrison,30,27154,2001-08-02,Anthony Berry,European,Software Engineer II,Low,Platinum,138366.66,25964.12,1,1997.79,1181014.0,2047305.69,1416150.16,518543.75,25406.66,3021187.26,1,4,3,2,20,mid,0.5768625590168401,0.014438376886177806,1.73351517278075,0.11715920377137003,0,0,0,0
IND29305,Lillian King,29,19847,2006-04-26,Joshua Ryan,African,Human Resources Manager,Low,Silver,292103.82,10039.35,3,4907.84,447035.1,1380431.11,900912.94,353390.36,28762.34,450153.85,1,5,4,2,22,mid,0.32383731171935315,0.01680169736636208,3.08797028893711,0.6534247967253024,0,0,0,0
IND81554,Frances Bell,47,12874,2003-07-19,Raymond Alexander,European,Occupational Therapist,Mid,Jade,181982.24,4557.84,1,2754.02,231460.32,113852.16,73566.01,110734.36,27682.93,741194.64,3,2,4,2,1,mid,2.0329901335820932,0.01513345469792297,0.4918862961397172,0.7862351491338336,1,0,0,0
IND76672,Jesse Riley,47,12708,2010-01-18,Bruce Porter,Asian,Account Representative IV,Mid,Jade,41258.88,31081.95,2,970.1,540708.32,1292689.04,354447.0,722446.38,3308.72,444933.24,2,2,3,2,2,low,0.41828181631501893,0.023512513584651028,2.3907326552868047,0.07630524332175018,0,1,0,0
IND89391,Gary Baker,35,41222,2001-02-05,Gregory Simmons,European,Software Engineer II,Low,Gold,138442.89,4883.13,1,661.96,258408.86,442275.47,228048.29,537088.28,24945.98,990724.74,0,2,1,1,3,mid,0.584271290053072,0.004781466171491608,1.7115336845976037,0.535751326267407,0,0,0,0
IND95274,Shirley Tucker,64,20721,2008-03-30,Nicholas Cunningham,European,Programmer III,High,Silver,116508.94,14003.02,3,68.27,294887.78,21065.12,31597.68,12744.4,8857.43,140095.14,2,1,2,1,4,mid,7.713310880310036,0.0005859636128698483,0.07143436031349158,0.3950958551246313,1,0,0,1
IND93078,Theresa Burke,44,3655,2010-01-21,Dennis Morris,American,Administrative Assistant I,Low,Jade,111496.5,7301.0,1,1799.03,274664.43,329165.38,214155.79,217090.51,34670.35,160689.25,3,2,3,2,8,mid,0.8344268439335059,0.016135304550947298,1.1984274003065218,0.4059371633744597,0,0,0,0
IND47843,Carol Mason,38,27628,2015-03-01,Nicholas Cunningham,European,Budget/Accounting Analyst III,Mid,Jade,73812.6,9656.94,3,43.02,328683.77,615087.98,229989.42,243895.76,17864.8,353781.12,3,2,4,1,9,low,0.5343687084661145,0.0005828273142684675,1.8713670532884326,0.22457026027001498,0,0,0,0
IND93058,Judith Burke,60,2149,2000-08-29,Jason Duncan,European,Automation Specialist III,High,Platinum,51971.25,24291.0,2,774.4,61186.4,623735.06,481977.09,269907.17,7678.88,314790.08,0,2,1,1,10,low,0.09809677830504383,0.014900545688230595,10.194014516395564,0.8493921713094386,0,0,0,0
IND92239,Dennis Long,85,1616,1999-01-08,Ernest Rivera,African,Speech Pathologist,Low,Silver,90061.21,22896.08,1,1568.54,127661.63,433119.98,152458.23,230904.93,10078.95,354743.59,1,1,1,1,11,low,0.294748881603779,0.017416376957223013,3.3927185216676414,0.7054681135947574,0,0,0,0
IND12702,Shawn Austin,65,3720,2020-03-03,Anthony Berry,European,Actuary,Low,Jade,112254.77,9488.16,1,592.42,1414317.17,348082.73,224671.58,45883.63,7191.36,1239307.34,3,2,1,2,12,mid,4.063163851699382,0.005277459431991535,0.24611362793105762,0.07937029423225465,1,0,0,0
IND54557,Virginia Gardner,19,36551,2008-12-31,Ernest Rivera,European,Analog Circuit Design manager,High,Gold,200034.65,36168.0,1,4542.5,656478.11,396416.25,269171.53,189398.87,11930.13,374449.34,3,2,2,2,13,mid,1.6560322851143658,0.022708565627462218,0.6038529592344626,0.3047087886834356,1,0,0,0
IND98387,Dorothy Reed,72,2240,1996-02-24,Benjamin Kim,Asian,Compensation Analyst,Mid,Platinum,468818.09,32124.55,1,3952.77,204628.21,80368.81,39633.93,87370.81,22240.53,622936.26,3,4,2,1,14,high,2.5461146862058217,0.008431351255171592,0.39275527849872083,2.291072612661409,1,0,0,0
IND21698,Susan Hawkins,64,18335,2006-05-27,Bruce Porter,European,Human Resources Assistant I,High,Silver,102656.95,10408.53,2,1680.06,36116.99,149993.14,120912.84,18320.59,24312.89,440832.68,0,1,3,2,15,mid,0.2407909439005614,0.01636576952300093,4.15297996447157,2.8423450336712714,0,0,0,0
IND60028,Susan Carter,21,163,2021-05-04,Donald Reynolds,European,Engineer IV,High,Jade,58419.24,32798.48,2,5453.73,211534.52,288545.16,114829.2,163440.22,43380.55,1504926.83,3,2,3,2,1,low,0.733107147827026,0.09335503006620713,1.3640570751097407,0.2761688244728623,0,0,0,0
IND77518,Robin Myers,72,5005,2012-05-19,Joshua Little,European,Office Assistant I,High,Jade,140855.22,12999.46,1,1083.38,669122.46,476404.09,381123.27,157107.48,34604.82,476822.17,2,1,3,2,2,mid,1.4045271076398038,0.007691443684575953,0.7119834077726469,0.21050738573249,1,0,0,0
IND81280,Timothy Franklin,34,17518,2008-10-20,Carl Nguyen,Australian,Office Assistant III,High,Silver,303715.37,37170.7,1,7323.54,830988.06,2047305.69,1203594.68,911671.97,8707.0,1639408.93,2,2,3,1,3,high,0.4058934938993437,0.024113168773403967,2.463700486305783,0.3654870439829339,0,0,0,0
IND27009,Richard Torres,40,4576,2016-03-12,Todd Roberts,American,Senior Quality Engineer,Mid,Jade,67402.74,2197.44,3,1495.84,127332.4,429040.5,256438.0,146761.44,27940.26,599202.96,3,1,3,2,4,low,0.29678410244071574,0.022192569290320104,3.3694526815684567,0.5293447659091892,0,0,0,0
IND29085,Earl Ramos,48,42806,1995-07-04,Victor Martinez,Australian,Account Representative III,Low,Jade,50226.88,18022.25,1,2153.36,371797.72,33293.55,26560.02,6943.01,13309.28,239669.66,3,1,3,1,5,low,7.713310880310036,0.04287266015980567,0.08954748272919082,0.13509195232533447,1,0,0,1
IND62329,Harry Walker,83,13931,1996-09-21,Bruce Butler,Australian,Administrative Assistant II,High,Jade,33952.28,7396.32,2,3527.35,284148.91,447927.9,212624.0,65913.44,40683.7,678764.21,2,1,3,1,6,low,0.6343630512089935,0.1038913998149344,1.5763843627751932,0.119487630202461,0,1,0,0
IND23071,Louise Hunt,58,21987,2006-11-19,Jonathan Hawkins,Asian,Physical Therapy Assistant,Low,Silver,236893.51,30897.72,1,827.3,842966.36,491151.7,528454.36,55021.42,2354.33,1135129.37,0,2,4,1,8,mid,1.716305488271128,0.003492286456086169,0.5826468560588267,0.28102368132338795,1,0,0,0
IND49461,Joan Allen,42,14470,2013-12-13,Roy Rice,European,Web Developer I,Mid,Gold,223656.45,30746.24,3,1089.96,486874.06,42186.43,45516.93,8193.05,13025.49,971928.25,2,2,3,2,9,mid,7.713310880310036,0.0048733671446838794,0.0866475201273867,0.4593722851873187,1,0,0,1
IND84835,Margaret Grant,43,38087,2004-01-16,Phillip Peters,Asian,Statistician III,Mid,Silver,233880.87,5531.35,1,9458.98,729742.35,1146381.81,335526.38,668070.31,87161.11,439707.05,0,4,1,2,10,mid,0.6365613471862736,0.040443581211051675,1.5709404948596715,0.3204978711726161,0,0,0,0
IND88751,Lois Oliver,54,15538,2005-01-03,Joshua Ryan,European,Tax Accountant,Mid,Gold,325866.66,6405.63,2,6912.26,136488.84,600544.06,233544.91,374116.71,35695.6,948872.23,0,3,2,1,11,high,0.22727531394236863,0.02121192753744146,4.399949883082384,2.3874967185046287,0,0,0,0
IND47511,Johnny Patterson,76,624,2018-05-09,Shawn Wallace,American,Human Resources Assistant II,Low,Silver,94314.48,15868.8,1,8565.48,1459532.03,2047305.69,1867963.49,471906.57,77808.76,951559.94,3,5,3,2,12,low,0.7129038112950764,0.09081829120175088,1.4027137784686274,0.06461967123488227,0,0,0,0
IND57469,Jennifer Oliver,32,19273,2003-01-14,Chris Armstrong,Australian,Chemical Engineer,Low,Silver,274475.79,56993.09,1,1837.22,720813.94,1218779.87,511887.55,629134.17,4208.05,566092.45,0,3,4,1,13,mid,0.591422583479802,0.006693559360213303,1.6908383712850528,0.380785906581127,0,0,0,0
IND13603,Annie Grant,22,38893,2000-06-18,Joshua Ryan,European,Senior Editor,Mid,Jade,381103.3,22245.55,1,4636.72,573978.5,592604.24,311896.97,103965.66,2487.8,2167704.06,0,4,1,2,14,high,0.9685696798784806,0.012166570029263538,1.0324502380621394,0.6639679000799369,0,0,0,0
IND28663,Roy Ortiz,75,21687,2020-11-17,Paul Holmes,European,Analog Circuit Design manager,High,Jade,185228.22,19918.6,2,1959.95,163347.16,469912.37,138209.52,265362.28,36333.33,946593.28,3,2,1,2,15,mid,0.34761195933698885,0.010581270982460065,2.876770965122559,1.1339543268829755,0,0,0,0
IND21547,Mark Owens,83,10691,2008-11-06,Stephen Payne,Asian,Office Assistant II,High,Gold,210650.82,28919.28,1,4093.55,707178.12,30355.17,17597.2,15045.61,4661.89,699099.2,1,3,1,1,16,mid,7.713310880310036,0.019432869905596048,0.0429243624747265,0.2978751940206023,1,0,0,1
IND76281,Rebecca Cunningham,24,1111,2020-01-30,Benjamin Kim,American,Recruiter,Mid,Platinum,72484.3,14037.84,3,1117.01,353225.87,160468.52,187666.57,88529.66,11943.68,81281.23,2,1,2,2,17,low,2.2012159630984574,0.015410371412700798,0.45429435716502203,0.20520665656451875,1,0,0,0
IND68811,Walter Carr,26,24736,2009-11-27,Anthony Simpson,European,Safety Technician III,Mid,Jade,264913.69,52901.25,1,4641.0,208822.95,1447898.55,630870.08,395276.3,31956.75,1421316.75,2,3,2,1,18,mid,0.14422484907922256,0.01751891335808688,6.933617895285849,1.2686042828692714,0,0,0,0
